Id,Prediction
49733,4361061.58963
49734,4280421.49285
49735,4117998.71627
49736,5115195.79501
49737,4275809.2194
49738,3943991.98161
49739,4092412.27144
49740,4597295.36032
49741,4508974.07606
49742,5733723.51582
49743,4501973.09293
49744,4327859.12958
49745,4437404.78318
49746,4610416.33171
49747,4634354.41973
49748,4088575.48972
49749,4932247.945
49750,4423169.8905
49751,5389386.56977
49752,5048842.90623
49753,4515856.05291
49754,4994476.25405
49755,4473299.38415
49756,4920096.65921
49757,5635403.98838
49758,5475650.23742
49759,5298378.25431
49760,4499761.26712
49761,4407230.29225
49762,4171036.55309
49763,3788361.92958
49764,4397908.30466
49765,4426642.98463
49766,4480197.14896
49767,4344693.3374
49768,3814367.40213
49769,4678161.96309
49770,4359113.86095
49771,4896893.09183
49772,5247216.51181
49773,4622856.65905
49774,4379472.88331
49775,5051385.27912
49776,4169539.34773
49777,5310458.9346
49778,4984656.18636
49779,5115649.90102
49780,4677462.79399
49781,4698196.99
49782,5069789.44654
49783,3689897.26257
49784,4223413.22183
49785,3847119.99699
49786,4586729.65067
49787,4590669.38928
49788,4605715.47789
49789,4561394.91266
49790,4405596.84542
49791,4923236.27837
49792,4869818.43815
49793,4946289.52014
49794,4546942.07929
49795,4582973.62669
49796,4721341.62428
49797,4308673.19981
49798,4102190.22275
49799,4569285.72748
49800,4015318.46883
49801,4144001.88343
49802,4093527.37069
49803,5273429.16243
49804,4594251.05775
49805,4693912.47285
49806,4310187.36246
49807,5433720.18179
49808,4586221.38436
49809,4453861.88413
49810,5263772.49947
49811,4395255.47168
49812,7066529.84105
49813,5363884.01958
49814,4521119.91236
49815,3919425.70068
49816,3990966.35525
49817,4192835.9743
49818,4146305.99202
49819,3797064.59412
49820,4158954.1576
49821,4458120.4479
49822,4956342.79396
49823,4302026.87391
49824,5014312.63566
49825,4235410.19244
49826,5248399.24218
49827,4700868.83653
49828,4253951.13629
49829,4930982.54508
49830,4393620.46102
49831,4684191.81293
49832,4812685.77589
49833,4397686.56129
49834,4758432.07966
49835,4333637.56155
49836,4370984.61325
49837,4121963.06966
49838,4658797.48237
49839,4879653.79971
49840,5525327.81388
49841,4327565.3174
49842,4830350.04498
49843,4961132.87159
49844,4171838.62581
49845,5034221.94218
49846,4798301.57363
49847,4304295.54239
49848,4852893.81048
49849,5218232.87511
49850,3593275.31775
49851,4355042.99974
49852,4497716.622
49853,4681246.591
49854,4608352.93314
49855,5127721.66375
49856,4298001.06122
49857,5070901.8941
49858,5343081.08459
49859,4665523.3728
49860,6089837.41763
49861,4260558.72358
49862,3660358.91786
49863,4786926.07892
49864,4387411.61803
49865,4386760.20799
49866,4551548.03874
49867,4438791.90278
49868,4367100.02157
49869,5490769.16503
49870,5279324.46496
49871,4415465.32201
49872,4311341.60457
49873,4220700.58022
49874,4573336.4383
49875,4738144.15373
49876,4516010.07584
49877,5343297.02476
49878,4028443.7782
49879,3898749.81959
49880,4537955.94605
49881,4583185.56437
49882,4323808.7811
49883,5077654.92938
49884,4562587.60607
49885,4140545.65038
49886,5653933.54818
49887,3951147.66648
49888,4366050.86918
49889,4717987.80531
49890,4756962.26716
49891,4398544.40655
49892,7333892.24974
49893,4423093.93138
49894,5123943.65377
49895,4264792.58077
49896,4668473.17937
49897,3970779.48383
49898,4221147.60159
49899,3994286.54064
49900,4445692.78714
49901,4353747.12956
49902,4546177.33578
49903,3958032.69553
49904,4731060.44242
49905,4343636.20128
49906,5254992.08759
49907,3558179.54126
49908,4611816.7099
49909,3691719.61478
49910,4330736.77765
49911,4491909.91506
49912,4887967.78847
49913,4859998.07882
49914,4405954.63584
49915,5478945.16147
49916,4322788.24158
49917,5769785.2585
49918,4420305.68973
49919,4135333.68622
49920,4227579.58374
49921,4741319.48699
49922,4349836.84243
49923,4274384.64962
49924,5502498.27105
49925,5348765.47078
49926,3911287.68653
49927,4273662.53919
49928,4497530.47823
49929,4595143.06545
49930,4606309.28881
49931,4225771.35782
49932,4608910.41111
49933,4729885.46128
49934,4943644.3256
49935,5427625.77326
49936,4640525.15298
49937,4508238.0516
49938,3766791.34178
49939,4147232.85916
49940,3470943.71856
49941,4185718.18516
49942,4143410.95284
49943,4457163.5206
49944,5306201.81399
49945,4476139.66096
49946,4589041.79068
49947,4624708.60159
49948,4131168.15347
49949,3746490.17083
49950,4363979.87008
49951,4969929.26449
49952,4159095.84614
49953,4079355.50286
49954,3747876.69411
49955,4222145.47678
49956,4555881.25134
49957,4800361.01348
49958,4007057.00467
49959,5267890.07518
49960,4256605.71197
49961,4461814.64516
49962,3983825.81825
49963,4152863.82646
49964,5441714.11403
49965,4243701.80148
49966,4326055.07989
49967,4007117.18742
49968,5197737.83056
49969,6422225.70896
49970,4867581.28516
49971,4857971.62251
49972,4772448.28461
49973,4711743.80682
49974,4505371.13492
49975,4723241.95661
49976,4560912.89922
49977,4010731.91356
49978,3760107.00155
49979,4562111.48352
49980,4297172.16027
49981,4713410.08908
49982,4518959.12459
49983,6146221.47666
49984,4464521.04146
49985,3982977.7677
49986,3802696.83338
49987,4153003.4045
49988,4708675.41946
49989,6252211.55515
49990,4840376.64251
49991,4708889.14748
49992,3764032.07009
49993,4342272.07618
49994,4469035.65866
49995,4628173.62543
49996,4424217.05584
49997,5126214.01232
49998,4242432.37468
49999,4845025.87119
50000,5020129.13114
50001,6316091.33362
50002,3385173.04018
50003,4462945.91355
50004,4437493.98031
50005,4298619.08235
50006,4652522.42289
50007,5004467.35239
50008,4984623.22743
50009,4547769.96286
50010,3686208.58903
50011,4292057.61698
50012,4770216.99317
50013,4361093.90489
50014,4757539.5152
50015,4289748.55624
50016,4266570.26229
50017,4222738.97535
50018,4035948.65513
50019,4681142.5733
50020,4475594.5118
50021,4176739.60378
50022,4108608.78543
50023,4663530.81758
50024,4634276.68097
50025,3482595.8451
50026,4954095.08832
50027,3893084.884
50028,4833922.22531
50029,4470397.81967
50030,4763188.33472
50031,4556534.42202
50032,4639256.23639
50033,4611779.45528
50034,4234304.75088
50035,4711966.43844
50036,5230247.44433
50037,4539808.84382
50038,5016231.418
50039,4204665.60085
50040,4481740.22064
50041,4264346.24367
50042,4568889.39649
50043,5689046.18168
50044,4743056.15602
50045,4606694.86032
50046,5438966.98068
50047,4390289.39568
50048,4600627.05083
50049,3732128.26858
50050,4134555.2273
50051,5731493.59325
50052,3816367.34147
50053,4330781.46478
50054,5289475.99738
50055,4669550.37248
50056,4188511.03479
50057,4473642.68679
50058,4909301.95318
50059,4075629.62691
50060,4464813.27841
50061,5070939.22405
50062,4128798.67998
50063,5147055.82375
50064,5153009.03602
50065,4737803.32682
50066,4488436.44963
50067,4479482.99938
50068,4264138.73445
50069,4032426.72776
50070,4909034.26605
50071,5062805.64108
50072,5187831.72279
50073,4546524.67567
50074,3895803.5975
50075,4341212.52645
50076,5118326.78995
50077,4607944.2724
50078,4137446.24261
50079,3919882.52065
50080,5312247.11811
50081,4386894.46456
50082,4371650.96367
50083,4785392.27026
50084,4590720.4521
50085,4334224.19093
50086,4572287.25769
50087,5467368.02502
50088,5050516.37904
50089,4022885.52838
50090,4741568.34363
50091,4603820.78687
50092,4075612.34047
50093,4836991.50238
50094,4927325.29067
50095,4258393.1517
50096,4216525.59907
50097,4654227.21046
50098,3467758.36572
50099,4330232.6453
50100,4214562.3912
50101,4814534.96839
50102,4519466.56579
50103,4167748.49957
50104,4162165.48782
50105,6128076.99877
50106,4439716.76561
50107,4262867.07624
50108,4879077.2937
50109,4377309.4854
50110,4392921.01032
50111,5245791.03634
50112,4327168.68795
50113,4209284.30856
50114,4869323.70999
50115,4756750.0138
50116,4384221.67692
50117,3954626.31732
50118,4393210.37304
50119,4110216.89259
50120,5097987.83426
50121,4713728.93061
50122,4756169.59512
50123,4355275.44886
50124,5831602.34151
50125,3847438.11661
50126,3767570.02426
50127,5461051.22637
50128,5297075.75388
50129,4476420.24352
50130,4620051.91961
50131,4082821.10466
50132,5103719.64597
50133,4242826.19848
50134,4051220.18354
50135,4635454.01487
50136,8046812.28928
50137,4283170.74232
50138,5065468.8407
50139,4483711.27987
50140,4399926.24835
50141,4843795.42018
50142,4580045.76076
50143,4757491.39218
50144,5179800.3009
50145,4302465.71109
50146,4869659.03745
50147,3794379.63176
50148,4684652.22175
50149,5778238.16932
50150,4447318.65282
50151,4063636.11437
50152,3987953.56548
50153,4162649.18394
50154,5177084.52449
50155,4548035.2656
50156,4287207.27171
50157,4160242.03471
50158,4544811.54605
50159,6201697.58608
50160,4210051.60539
50161,4597468.96275
50162,4979552.12713
50163,4751726.87768
50164,4470014.88617
50165,4801199.49581
50166,4216913.7263
50167,3816175.59374
50168,5439867.4516
50169,4589266.00887
50170,5113349.39757
50171,4122521.84971
50172,4407648.31926
50173,4245315.28544
50174,4245956.01719
50175,3675392.65185
50176,5138534.26753
50177,3931945.89125
50178,3923718.81051
50179,4007081.5088
50180,4253080.96551
50181,5548254.53093
50182,5881150.96545
50183,5324028.24779
50184,4023124.54769
50185,4905498.64456
50186,5129546.72005
50187,4189741.6003
50188,4327681.64613
50189,4615225.64665
50190,4284329.54425
50191,4215481.70812
50192,4069472.79338
50193,3943751.41878
50194,4851071.19501
50195,3560895.32393
50196,5071257.89799
50197,4590256.85919
50198,4490787.96412
50199,4167929.90679
50200,4847608.05934
50201,5895110.43346
50202,4276256.33967
50203,5241607.32829
50204,3815299.4493
50205,4239278.69233
50206,3991306.84141
50207,4859875.74726
50208,4235477.97523
50209,4819470.68357
50210,4369663.78774
50211,4330325.78465
50212,4530743.51844
50213,3795056.40652
50214,4233569.77496
50215,4864661.08141
50216,4626353.38706
50217,4207278.17909
50218,4526493.48303
50219,4032900.34409
50220,4675547.83534
50221,4244154.05719
50222,4443148.01977
50223,4677144.78843
50224,5130132.83577
50225,4868491.09543
50226,4397572.59098
50227,3857144.78053
50228,4221295.59428
50229,4407792.38113
50230,4254093.80714
50231,4271390.44569
50232,5234775.02102
50233,4622598.68434
50234,4088666.48035
50235,4625847.18222
50236,5326093.78146
50237,4671730.06833
50238,4911363.64075
50239,4559895.47584
50240,4571327.70738
50241,4772519.51288
50242,5293176.63155
50243,5250695.06913
50244,4557569.51708
50245,4306093.30372
50246,4288884.25401
50247,4510791.54145
50248,4549901.02254
50249,4872064.95129
50250,4337585.85133
50251,4312101.96511
50252,4288652.25591
50253,4892556.48993
50254,4889256.71413
50255,4269325.11578
50256,4125671.54649
50257,4329221.92113
50258,4248357.26668
50259,5694681.2935
50260,4478535.68041
50261,4065370.42835
50262,5536980.72761
50263,4512024.6305
50264,6296347.15847
50265,3754812.21631
50266,4739837.59687
50267,4673191.92677
50268,4248388.34046
50269,4011352.40092
50270,5247348.38581
50271,3867441.21162
50272,4342047.27962
50273,3609595.38088
50274,4282984.8178
50275,4400727.48689
50276,4492869.58397
50277,4006248.83608
50278,5830142.40748
50279,4408700.54234
50280,4660688.44157
50281,4144581.93656
50282,4267375.21485
50283,4347980.83549
50284,4547657.2408
50285,3810671.12306
50286,4604299.03294
50287,4058568.16843
50288,5207500.11814
50289,3886336.71843
50290,3817615.17287
50291,4273453.24927
50292,4624737.27373
50293,4690474.87564
50294,4407684.79868
50295,4465336.97726
50296,5242144.94703
50297,4654026.64983
50298,4836463.34244
50299,4685293.18717
50300,4345246.97255
50301,4564266.71664
50302,4964228.72868
50303,4785437.279
50304,4434664.78138
50305,5527885.18214
50306,5021251.94053
50307,4281503.53293
50308,4958254.00907
50309,4388757.41411
50310,4317147.32402
50311,4298262.70113
50312,5062969.29768
50313,4893439.31395
50314,4083149.85147
50315,4124105.4893
50316,4885120.80972
50317,3930120.30023
50318,4732924.09439
50319,4083207.61243
50320,3975027.08896
50321,4755122.55343
50322,4491049.81045
50323,4368292.24837
50324,4451313.14677
50325,4376290.99272
50326,4189997.97099
50327,4000059.71237
50328,3948830.4783
50329,3744063.53244
50330,4314573.88476
50331,5645331.66547
50332,4540275.93722
50333,4510923.80244
50334,4841194.52954
50335,4949920.68052
50336,4569495.82503
50337,4520854.8445
50338,5053777.53602
50339,4934410.90393
50340,3858174.76717
50341,4367497.91444
50342,4351083.65993
50343,3727610.8262
50344,4094534.81243
50345,5995795.47986
50346,4533308.54436
50347,4693003.96646
50348,4498437.30295
50349,4088865.5977
50350,4577309.96833
50351,4325717.95518
50352,4379700.92427
50353,4511682.29288
50354,4674776.68209
50355,4962345.94339
50356,4632450.09066
50357,4763844.75677
50358,4967647.27486
50359,4484396.32772
50360,4404591.60318
50361,4287263.81911
50362,5005678.58223
50363,4861506.34401
50364,4961066.78073
50365,5913258.28469
50366,5134454.56524
50367,4607057.76877
50368,4316942.29766
50369,4458991.69308
50370,4663062.89261
50371,4482221.11508
50372,4690437.4147
50373,4496175.94827
50374,5851085.95646
50375,3908049.88646
50376,4520872.81085
50377,3768222.79585
50378,3826298.60528
50379,4391643.481
50380,5432485.74499
50381,4542276.52179
50382,4699042.45496
50383,6081647.61981
50384,4646839.57019
50385,4219725.79013
50386,3983033.55904
50387,5647022.49837
50388,3972261.39186
50389,4867110.19598
50390,4796207.87115
50391,4641942.29651
50392,5987110.03108
50393,3614458.90087
50394,3906548.34862
50395,4333666.17185
50396,4485847.61572
50397,5020659.99372
50398,4644962.91473
50399,4818939.33185
50400,5019169.67886
50401,4779353.10011
50402,4275625.7999
50403,4826446.98654
50404,3631303.306
50405,4876385.95496
50406,4633627.93419
50407,4270596.0454
50408,5166130.26337
50409,5155145.12007
50410,4304664.39219
50411,4909572.51359
50412,3956415.9682
50413,5017597.14183
50414,4506765.32231
50415,4726114.41497
50416,3387500.0661
50417,3749492.93289
50418,4600460.61926
50419,4780513.58519
50420,4186940.23302
50421,4601274.13255
50422,3915503.59779
50423,4006946.40184
50424,4177000.41024
50425,4204012.40995
50426,5581632.22154
50427,4750807.92961
50428,4508825.66033
50429,5279832.85432
50430,4566496.33113
50431,4631091.42724
50432,4815146.15999
50433,4545970.99788
50434,4632181.40966
50435,4236769.08013
50436,4553411.2815
50437,4931416.05506
50438,4803458.50662
50439,5431924.9808
50440,5049706.38207
50441,4713758.30384
50442,5460281.26071
50443,4407628.0702
50444,4364963.64752
50445,4226400.26891
50446,4551216.51239
50447,4389479.08732
50448,4965687.91606
50449,4536498.12927
50450,4635357.75801
50451,4831958.39272
50452,4352743.72337
50453,4645358.2176
50454,5116575.17221
50455,4092391.73903
50456,4216587.21337
50457,4956974.44588
50458,3972316.20933
50459,4780981.01101
50460,4561588.19276
50461,5653246.7216
50462,4569625.61813
50463,5092490.89451
50464,3949217.87607
50465,3772383.54124
50466,4458022.69134
50467,4216125.20853
50468,3469759.28118
50469,4617772.15484
50470,3675639.77141
50471,4737195.89459
50472,4477561.31827
50473,4143893.52964
50474,4999072.75588
50475,4541819.25286
50476,4651712.20618
50477,4203805.75749
50478,4563712.44603
50479,4611514.27767
50480,4186115.65593
50481,5473309.04267
50482,4679868.67573
50483,5049625.06349
50484,5004296.67871
50485,4184563.65038
50486,5696452.65158
50487,4612078.73732
50488,4278127.59928
50489,3687905.53403
50490,5398881.17345
50491,4283956.97239
50492,4082608.34961
50493,4260118.02115
50494,4245995.09987
50495,4373867.75439
50496,4793060.20082
50497,5287081.86551
50498,4389891.16489
50499,4529855.27615
50500,4609717.08919
50501,4921866.33418
50502,5154011.97838
50503,4599086.63406
50504,6051014.82649
50505,3869418.85707
50506,4404393.81868
50507,5842131.02586
50508,4596937.10308
50509,4597276.90385
50510,4221419.04819
50511,4032030.23049
50512,4575485.97738
50513,4422614.19323
50514,4118807.26557
50515,4337997.39246
50516,4933724.43817
50517,4649823.90101
50518,3793076.03596
50519,5135794.49956
50520,4852149.6567
50521,4337841.75739
50522,4521507.79234
50523,4308173.16874
50524,4603450.92769
50525,4414860.07096
50526,4317368.78631
50527,4709028.72871
50528,3993809.55913
50529,4337911.71735
50530,6278744.06494
50531,4091898.61312
50532,4071945.45479
50533,4909900.36715
50534,4463104.36663
50535,4241269.8096
50536,3414666.52941
50537,4359351.61544
50538,4728628.25626
50539,5021333.17955
50540,4256139.5467
50541,5043899.62864
50542,4602322.14932
50543,4852987.21042
50544,4440830.37192
50545,3552543.97468
50546,3864706.00838
50547,4163803.10489
50548,4362259.2285
50549,3358089.10045
50550,6382389.33949
50551,4504352.27397
50552,4049817.87831
50553,4621939.17142
50554,4260218.19693
50555,5594883.28424
50556,4988707.14754
50557,3860867.13989
50558,5178442.88921
50559,5115300.90798
50560,4209377.18259
50561,4501583.60772
50562,4873073.61276
50563,5205559.01437
50564,4606952.19378
50565,4334841.03878
50566,4219604.98862
50567,4505371.13492
50568,4505733.27548
50569,4331881.36731
50570,4030975.16232
50571,5473151.80545
50572,5609977.21208
50573,4344812.71335
50574,4367683.06169
50575,4754790.21974
50576,4601530.94513
50577,4476831.56281
50578,5066506.77542
50579,4088154.41421
50580,4403904.50072
50581,5454120.92226
50582,4842456.39923
50583,3979170.91071
50584,6819790.5601
50585,4898033.55098
50586,4154339.72418
50587,4660683.47749
50588,4227222.98839
50589,4874315.09557
50590,4219440.50331
50591,3837912.50938
50592,7177390.77355
50593,3743071.93955
50594,4079530.74168
50595,5110953.5585
50596,4791366.36689
50597,4398565.01363
50598,4700868.83653
50599,5008538.13964
50600,3620823.73176
50601,4537138.50764
50602,3538932.61319
50603,4203441.11027
50604,4446981.75311
50605,4602021.0592
50606,4470585.24162
50607,4752026.39386
50608,5303178.17537
50609,4515055.86023
50610,4869750.28615
50611,4175486.40595
50612,5092616.6424
50613,5670788.26375
50614,4710490.43803
50615,4225172.89353
50616,4359322.04075
50617,7644444.09249
50618,3974415.78188
50619,4478549.50158
50620,4749151.57737
50621,5977797.75538
50622,4315247.96366
50623,4189462.71893
50624,4785229.79473
50625,4471494.36972
50626,3898475.54974
50627,5571994.70182
50628,4972828.10888
50629,5148708.43515
50630,4005591.66524
50631,4579978.56153
50632,3459876.60072
50633,5373504.11732
50634,3882711.42232
50635,4873779.21357
50636,4026906.18976
50637,4705214.08594
50638,4536786.36478
50639,4043651.06737
50640,4608983.29742
50641,4161481.50916
50642,4495598.13748
50643,4499856.29098
50644,5412579.04234
50645,4969136.37743
50646,3896374.13836
50647,3966666.57503
50648,4839632.29044
50649,6517887.73296
50650,4872748.64758
50651,4689025.78753
50652,4468450.07627
50653,4423096.29711
50654,5427170.93457
50655,3862579.64681
50656,4247917.30443
50657,4817873.4121
50658,4151616.55604
50659,4096719.10698
50660,4488152.30358
50661,4598974.98317
50662,4634701.49449
50663,3957053.3246
50664,5072962.69713
50665,4748190.3144
50666,4319573.11878
50667,4922484.22773
50668,4434202.79403
50669,4717743.60883
50670,4603184.49242
50671,4385832.44607
50672,4402126.16093
50673,4769779.71867
50674,4543292.81818
50675,3452917.5344
50676,4757867.13893
50677,5238365.25945
50678,4541506.85587
50679,5278956.15868
50680,4811816.99358
50681,5027234.46981
50682,4517510.78285
50683,4449473.49384
50684,5005916.05446
50685,4082321.28474
50686,5048393.54327
50687,4245263.99785
50688,4595506.35472
50689,4239941.99416
50690,4975380.14677
50691,5312981.84692
50692,4609006.7694
50693,5761622.71941
50694,4684267.31638
50695,4523810.65301
50696,3975270.04141
50697,4119209.55852
50698,4652206.55792
50699,4610962.34558
50700,5048354.92546
50701,4792302.04594
50702,4688470.13725
50703,4085840.45787
50704,4801898.93823
50705,4954756.69254
50706,4830123.46511
50707,4306074.17036
50708,4821299.99103
50709,4159646.76986
50710,4913103.44669
50711,4249016.54305
50712,6101080.50893
50713,4516111.31498
50714,4223567.48798
50715,4687076.94677
50716,4037884.03793
50717,4204731.18183
50718,4405447.33245
50719,3526978.38635
50720,4092589.9259
50721,6102366.46067
50722,4611871.51851
50723,4478979.05631
50724,5024575.87168
50725,4858013.98508
50726,4622881.09375
50727,4786856.85887
50728,4531804.1027
50729,4827874.15245
50730,4337671.29739
50731,5263153.65039
50732,4332288.59244
50733,4750154.65546
50734,4981302.27877
50735,4511277.41047
50736,3877883.95085
50737,4329567.48458
50738,5014457.30746
50739,3518687.46615
50740,4363839.94612
50741,4264196.44392
50742,5360401.12884
50743,4159282.24522
50744,4243845.2719
50745,4507731.9655
50746,4316961.84437
50747,4770956.12716
50748,4496089.34746
50749,4684064.67708
50750,5052286.06558
50751,3694634.08806
50752,3744866.58663
50753,4513987.85749
50754,4287686.41048
50755,4228806.0238
50756,3821694.81096
50757,5162019.30746
50758,6354272.25913
50759,3746958.48784
50760,4890491.05677
50761,4105329.72234
50762,4767131.49637
50763,4225290.1168
50764,4199893.31356
50765,4107621.62004
50766,5606147.81953
50767,3989700.12123
50768,5123118.80066
50769,4814633.51675
50770,5918317.54408
50771,6637529.7336
50772,4375421.12215
50773,4661947.27892
50774,4185613.02596
50775,5323468.01461
50776,4492634.75969
50777,4570447.02094
50778,5815305.91809
50779,4619074.00622
50780,4133632.52985
50781,4811145.24601
50782,4371341.12323
50783,4325933.30272
50784,4677375.46971
50785,4981868.22644
50786,3801493.76313
50787,4821277.40559
50788,4659825.83961
50789,4611193.60967
50790,4289090.58993
50791,4273195.75628
50792,4135688.23327
50793,4771607.97443
50794,4915850.40118
50795,4533965.19209
50796,4601688.30418
50797,4601762.59203
50798,4843621.51884
50799,4764221.03566
50800,4379227.94413
50801,5005547.92116
50802,4675856.56458
50803,3683328.65044
50804,5326791.01356
50805,4161497.57317
50806,4574661.49823
50807,4690959.26846
50808,4381662.34123
50809,4393563.96011
50810,4120195.66763
50811,3846374.58835
50812,5143786.94192
50813,4653721.79379
50814,3811822.48868
50815,4305073.72632
50816,5290948.4101
50817,4735489.36606
50818,4356925.9268
50819,3740672.34177
50820,5002781.06699
50821,4284178.54483
50822,4547540.55403
50823,4634708.32079
50824,4255296.00097
50825,4118496.87789
50826,5181409.28876
50827,4019857.01806
50828,6414064.02994
50829,4762122.83194
50830,3794715.65739
50831,4398494.03902
50832,4617538.72487
50833,4490427.80253
50834,4260035.47346
50835,4761502.23109
50836,4667642.48426
50837,4616925.51002
50838,5143221.60606
50839,4336247.62798
50840,4530671.96104
50841,4437715.88658
50842,5451427.15105
50843,4218310.40823
50844,4760122.22367
50845,4316795.59003
50846,3841088.48779
50847,4484439.36952
50848,4649068.52955
50849,4285831.07536
50850,4515778.65544
50851,4780776.98074
50852,3762365.45534
50853,4107292.29844
50854,5119580.36393
50855,4873728.2137
50856,3986343.68747
50857,4650025.19565
50858,4588526.60398
50859,3699729.45077
50860,4230025.06923
50861,4184832.97257
50862,4314424.09408
50863,5123893.73168
50864,4484620.90991
50865,4310093.08318
50866,3337380.67444
50867,4501056.00326
50868,4871900.52719
50869,5664298.61355
50870,4674699.10906
50871,4559555.10266
50872,4642604.23421
50873,4648262.33547
50874,4611953.23651
50875,4148830.67566
50876,4065444.39932
50877,4257401.00752
50878,4302598.88647
50879,4562818.01951
50880,4839078.4035
50881,4384024.04451
50882,5871868.05935
50883,4514684.6553
50884,4502582.3351
50885,4479033.67261
50886,5051245.22552
50887,4327274.19997
50888,4210474.81895
50889,5153852.902
50890,5042651.1731
50891,4359690.22351
50892,5142533.68053
50893,4104318.87339
50894,4629623.50806
50895,4249379.23614
50896,5352357.95214
50897,4375129.82529
50898,4947581.34226
50899,4206646.0325
50900,4440367.16042
50901,4882694.11511
50902,4667153.51647
50903,4387024.34386
50904,3967750.26778
50905,4222529.28069
50906,4504224.61281
50907,4624926.35478
50908,4788999.93137
50909,4548463.97303
50910,5044603.55189
50911,4996256.44566
50912,5508615.77918
50913,4484971.45643
50914,4428267.82068
50915,4449374.40344
50916,4689095.26909
50917,4641281.74008
50918,4656983.63778
50919,3872011.20851
50920,4441549.88679
50921,4857786.60211
50922,4026459.11296
50923,3890763.75908
50924,5574774.0296
50925,4360986.55559
50926,4446215.15853
50927,4298267.52981
50928,4884248.79152
50929,4152902.1746
50930,4265537.37778
50931,4137532.98667
50932,4011947.30094
50933,4444026.27145
50934,4509685.99992
50935,4699062.89233
50936,4495503.71335
50937,4895221.7786
50938,4317988.1406
50939,3813595.32494
50940,4436951.46204
50941,4544174.91122
50942,4873374.8717
50943,4360473.93116
50944,4682874.85141
50945,4419484.72188
50946,4713670.4699
50947,4627143.24373
50948,4669447.5391
50949,4285916.89304
50950,4855987.93982
50951,4948540.43053
50952,4969797.32493
50953,4330200.37987
50954,4571190.95308
50955,5082785.21727
50956,5282272.34608
50957,4643180.00035
50958,4828946.51117
50959,4324841.24986
50960,4533072.01291
50961,4887298.57031
50962,5018141.99784
50963,4471440.2947
50964,4421245.58828
50965,5290506.73517
50966,4868182.22041
50967,4315502.37351
50968,3916783.81003
50969,3751996.33805
50970,4559120.9629
50971,4798975.89996
50972,4785018.96038
50973,4183660.48315
50974,4126511.4777
50975,4359945.2422
50976,4362156.80273
50977,4237189.30603
50978,4596418.18309
50979,4281341.84106
50980,4635831.71365
50981,4753448.51255
50982,4332531.26515
50983,4262669.72368
50984,3825652.59834
50985,4461601.34631
50986,4426995.94661
50987,4947078.7376
50988,4773587.51962
50989,4438648.30782
50990,4111243.62184
50991,4557829.62902
50992,4155294.1344
50993,4153635.2043
50994,4650150.70742
50995,4810240.3693
50996,4372205.83801
50997,4324151.67102
50998,4100641.60612
50999,5752873.22395
51000,4058562.95082
51001,4738787.22713
51002,5341786.27269
51003,4117880.90697
51004,4334675.24682
51005,4716577.89505
51006,4059924.38606
51007,4547103.72795
51008,4093761.13108
51009,4620755.93392
51010,4176038.59597
51011,4195783.60375
51012,3423390.04394
51013,4686159.7985
51014,5009456.4443
51015,4461574.90411
51016,4535518.21326
51017,4221317.85928
51018,4593202.95068
51019,4398123.72245
51020,4086307.1125
51021,4518774.36428
51022,4171489.99598
51023,4949080.40671
51024,4478621.68317
51025,4469277.83261
51026,4411849.79705
51027,4216420.80497
51028,4297421.12556
51029,4311799.87689
51030,4287662.33481
51031,4176224.4082
51032,4504742.84852
51033,5323839.52508
51034,4298011.85523
51035,4217074.25182
51036,4468923.69829
51037,4403568.26952
51038,4938275.15603
51039,3796679.02493
51040,4742585.63021
51041,5330411.77691
51042,4402511.52719
51043,5236528.13493
51044,3872106.97316
51045,4550260.34233
51046,4821942.76934
51047,4995673.32706
51048,4041973.14112
51049,5263458.69643
51050,4193517.13884
51051,3563183.86763
51052,5010892.17679
51053,4291316.6394
51054,4457458.79124
51055,3914068.20682
51056,4400835.14753
51057,4927823.97275
51058,5273461.03952
51059,4641275.94463
51060,4375110.44628
51061,5586089.12726
51062,4140154.81102
51063,4641126.46058
51064,4512053.37713
51065,4745305.3294
51066,4713544.5449
51067,4459078.10379
51068,4196137.16412
51069,4217434.59047
51070,4445670.41338
51071,5013278.65068
51072,4928594.3538
51073,4678027.99678
51074,3904933.6369
51075,3842380.19256
51076,4529850.52366
51077,5033150.53473
51078,4709892.08891
51079,4814955.98015
51080,4771925.28817
51081,4350558.27669
51082,4210505.39062
51083,4613190.83337
51084,5546072.12396
51085,4466588.21836
51086,4806597.88824
51087,4637388.57023
51088,5010470.43441
51089,4694587.61224
51090,5074484.58376
51091,4848995.03519
51092,5462406.66019
51093,4675544.82523
51094,4195359.63766
51095,5616203.29233
51096,4292464.2623
51097,3512917.95286
51098,5266493.57367
51099,4540176.15692
51100,4480434.14964
51101,4926466.55089
51102,4545008.96187
51103,5098832.53048
51104,4694959.24582
51105,4139294.6433
51106,3912108.01437
51107,4545227.24467
51108,4831163.98029
51109,4135051.69181
51110,4384479.86008
51111,4457881.15734
51112,4677313.80486
51113,4358344.49098
51114,4382189.33016
51115,4569628.97904
51116,4072474.13247
51117,4276157.19801
51118,4161017.73843
51119,4252432.34908
51120,4574122.30198
51121,4590854.59153
51122,4366701.63709
51123,5370188.82564
51124,4267856.60222
51125,4985149.51346
51126,4894594.8561
51127,4166217.95349
51128,4381961.12027
51129,4657297.72592
51130,4430744.32017
51131,4700148.06776
51132,4882468.33801
